game_id,season,week,play_id,game_play_number,sequence_number,period,clock_minutes,clock_seconds,pos_team_id,home_team_id,away_team_id,home_score_start,away_score_start,yards_to_endzone_start,play_type,orig_play_type,status_completed
401856768,2026,1,401856768327,69,71,2,5,16,254,254,70,17,7,11,Rush,Rush,true
401856768,2026,1,401856768331,70,72,2,4,39,254,254,70,17,7,7,Passing Touchdown,Passing Touchdown,true
401856768,2026,1,401856768339,71,74,2,4,39,70,254,70,24,7,65,Kickoff,Kickoff,true
401856768,2026,1,401856768342,72,75,2,4,32,70,254,70,24,7,75,Rush,Rush,true
401856768,2026,1,401856768346,73,76,2,3,56,70,254,70,24,7,77,Pass Incompletion,Pass Incompletion,true
401856768,2026,1,401856768349,74,77,2,3,49,70,254,70,24,7,77,Pass Incompletion,Pass Incompletion,true
401856768,2026,1,401856768352,75,78,2,3,49,70,254,70,24,7,77,Penalty,Penalty,true
401856768,2026,1,401856768355,76,79,2,3,35,70,254,70,24,7,82,Punt Return,Punt Return,true
401856768,2026,1,401856768361,77,80,2,3,29,254,254,70,24,7,46,Rush,Rush,true
401856768,2026,1,401856768365,78,81,2,3,2,254,254,70,24,7,46,Pass Reception,Pass Reception,true
401856768,2026,1,401856768370,79,82,2,2,34,254,254,70,24,7,33,Pass Reception,Pass Reception,true
401856768,2026,1,401856768375,80,83,2,1,53,254,254,70,24,7,19,Rush,Rush,true
401856768,2026,1,401856768377,81,82,2,2,0,254,254,70,24,7,33,Timeout,Timeout,true
401856768,2026,1,401856768380,82,84,2,1,17,254,254,70,24,7,15,Rush,Rush,true
401856768,2026,1,401856768387,83,85,2,1,9,254,254,70,24,7,4,Rush,Rush,true
401856768,2026,1,401856768391,84,86,2,0,32,254,254,70,24,7,3,Passing Touchdown,Passing Touchdown,true
401856768,2026,1,401856768400,85,88,2,0,32,254,254,70,31,7,65,Penalty,Penalty,true
401856768,2026,1,401856768403,86,89,2,0,32,70,254,70,31,7,50,Kickoff,Kickoff,true
401856768,2026,1,401856768406,87,90,2,0,27,70,254,70,31,7,75,Pass Incompletion,Pass Incompletion,true
401856768,2026,1,401856768409,88,91,2,0,20,70,254,70,31,7,75,Rush,Rush,true
401856768,2026,1,401856768415,89,91,2,0,21,254,254,70,31,7,25,Timeout,Timeout,true
401856768,2026,1,401856768416,90,92,2,0,12,70,254,70,31,7,74,Pass Reception,Pass Reception,true
401856768,2026,1,401856768421,91,93,2,0,3,70,254,70,31,7,69,Punt Return,Punt Return,true
401856768,2026,1,401856768423,92,92,2,0,13,254,254,70,31,7,26,Timeout,Timeout,true
401856768,2026,1,401856768428,93,94,2,0,1,254,254,70,31,7,68,Rush,Rush,true
401856768,2026,1,401856768438,95,95,3,15,0,254,254,70,31,7,65,Kickoff,Kickoff,true
401856768,2026,1,401856768443,96,96,3,14,53,254,254,70,31,7,75,Pass Incompletion,Pass Incompletion,true
401856768,2026,1,401856768446,97,97,3,14,44,254,254,70,31,7,75,Rush,Rush,true
401856768,2026,1,401856768450,98,98,3,14,11,254,254,70,31,7,57,Pass Incompletion,Pass Incompletion,true
401856768,2026,1,401856768453,99,99,3,14,4,254,254,70,31,7,57,Pass Incompletion,Pass Incompletion,true
401856768,2026,1,401856768456,100,100,3,13,50,254,254,70,31,7,57,Pass Reception,Pass Reception,true
401856768,2026,1,401856768461,101,101,3,13,30,254,254,70,31,7,42,Pass Reception,Pass Reception,true
401856768,2026,1,401856768466,102,102,3,13,15,254,254,70,31,7,12,Rushing Touchdown,Rushing Touchdown,true
401856768,2026,1,401856768468,103,101,3,13,30,254,254,70,38,7,42,Timeout,Timeout,true
401856768,2026,1,401856768474,104,104,3,13,10,70,254,70,31,7,65,Kickoff,Kickoff,true
401856768,2026,1,401856768479,105,105,3,13,2,70,254,70,31,7,82,Rush,Rush,true
401856768,2026,1,401856768483,106,106,3,12,25,70,254,70,38,7,81,Rush,Rush,true
401856768,2026,1,401856768487,107,107,3,11,49,70,254,70,38,7,83,Pass Incompletion,Pass Incompletion,true
401856768,2026,1,401856768490,108,108,3,11,41,70,254,70,38,7,83,Punt,Punt,true
401856768,2026,1,401856768494,109,109,3,11,35,254,254,70,38,7,59,Rush,Rush,true
401856768,2026,1,401856768498,110,110,3,11,14,254,254,70,38,7,49,Rush,Rush,true
401856768,2026,1,401856768502,111,111,3,10,49,254,254,70,38,7,43,Rush,Rush,true
401856768,2026,1,401856768506,112,112,3,10,15,254,254,70,38,7,28,Pass Reception,Pass Reception,true
401856768,2026,1,401856768511,113,113,3,9,43,254,254,70,38,7,5,Pass Incompletion,Pass Incompletion,true
401856768,2026,1,401856768514,114,114,3,9,34,254,254,70,38,7,5,Rush,Rush,true
401856768,2026,1,401856768518,115,115,3,8,55,254,254,70,38,7,3,Rush,Rush,true
401856768,2026,1,401856768522,116,116,3,8,9,254,254,70,38,7,3,Pass Incompletion,Pass Incompletion,true
401856768,2026,1,401856768526,117,117,3,8,5,70,254,70,38,7,97,Pass Incompletion,Pass Incompletion,true
401856768,2026,1,401856768529,118,118,3,7,58,70,254,70,38,7,97,Rush,Rush,true
401856768,2026,1,401856768533,119,119,3,7,16,70,254,70,38,7,96,Pass Incompletion,Pass Incompletion,true
401856768,2026,1,401856768536,120,120,3,7,8,70,254,70,38,7,96,Punt,Punt,true
401856768,2026,1,401856768541,121,121,3,7,2,254,254,70,38,7,44,Rush,Rush,true
401856768,2026,1,401856768545,122,122,3,6,13,254,254,70,38,7,40,Rush,Rush,true
401856768,2026,1,401856768549,123,123,3,5,37,254,254,70,38,7,36,Rush,Rush,true
401856768,2026,1,401856768553,124,124,3,4,45,254,254,70,38,7,35,Passing Touchdown,Passing Touchdown,true
401856768,2026,1,401856768561,125,126,3,4,45,70,254,70,45,7,65,Kickoff,Kickoff,true
401856768,2026,1,401856768564,126,127,3,4,38,70,254,70,45,7,75,Rush,Rush,true
401856768,2026,1,401856768568,127,128,3,3,49,70,254,70,45,7,73,Rush,Rush,true
401856768,2026,1,401856768572,128,129,3,3,7,70,254,70,45,7,67,Rush,Rush,true
401856768,2026,1,401856768576,129,130,3,2,22,70,254,70,45,7,64,Rush,Rush,true
401856768,2026,1,401856768580,130,131,3,1,41,70,254,70,45,7,66,Pass Reception,Pass Reception,true
401856768,2026,1,401856768585,131,132,3,1,29,70,254,70,45,7,22,Pass Incompletion,Pass Incompletion,true
401856768,2026,1,401856768588,132,133,3,1,21,70,254,70,45,7,22,Rushing Touchdown,Rushing Touchdown,true
401856768,2026,1,401856768595,133,135,3,1,21,254,254,70,45,14,65,Kickoff,Kickoff,true
401856768,2026,1,401856768598,134,136,3,1,12,254,254,70,45,14,75,Pass Reception,Pass Reception,true
401856768,2026,1,401856768603,135,137,3,0,48,254,254,70,45,14,49,Pass Incompletion,Pass Incompletion,true
401856768,2026,1,401856768606,136,138,3,0,48,254,254,70,45,14,49,Rush,Rush,true
401856768,2026,1,401856768616,138,139,4,14,53,254,254,70,45,14,41,Rush,Rush,true
401856768,2026,1,401856768622,139,140,4,14,36,254,254,70,45,14,9,Passing Touchdown,Passing Touchdown,true
401856768,2026,1,401856768624,140,139,4,14,43,70,254,70,52,14,59,Timeout,Timeout,true
401856768,2026,1,401856768631,141,142,4,14,36,70,254,70,45,14,65,Kickoff,Kickoff,true
401856768,2026,1,401856768634,142,143,4,14,29,70,254,70,45,14,75,Pass Incompletion,Pass Incompletion,true
401856768,2026,1,401856768637,143,144,4,14,27,70,254,70,52,14,75,Pass Incompletion,Pass Incompletion,true
401856768,2026,1,401856768640,144,145,4,14,16,70,254,70,52,14,75,Pass Reception,Pass Reception,true
401856768,2026,1,401856768645,145,146,4,13,57,70,254,70,52,14,64,Rush,Rush,true
401856768,2026,1,401856768649,146,147,4,13,26,70,254,70,52,14,59,Rush,Rush,true
401856768,2026,1,401856768653,147,148,4,13,5,70,254,70,52,14,58,Rush,Rush,true
401856768,2026,1,401856768657,148,149,4,12,27,70,254,70,52,14,56,Pass Incompletion,Pass Incompletion,true
401856768,2026,1,401856768661,149,150,4,12,21,254,254,70,52,14,44,Rush,Rush,true
401856768,2026,1,401856768665,150,151,4,11,48,254,254,70,52,14,40,Rush,Rush,true
401856768,2026,1,401856768669,151,152,4,11,12,254,254,70,52,14,35,Rush,Rush,true
401856768,2026,1,401856768673,152,153,4,10,30,254,254,70,52,14,26,Rush,Rush,true
401856768,2026,1,401856768677,153,154,4,9,51,254,254,70,52,14,12,Rush,Rush,true
401856768,2026,1,401856768681,154,155,4,9,13,254,254,70,52,14,5,Rushing Touchdown,Rushing Touchdown,true
401856768,2026,1,401856768688,155,157,4,9,13,70,254,70,59,14,65,Kickoff,Kickoff,true
401856768,2026,1,401856768691,156,158,4,9,1,70,254,70,59,14,75,Pass Reception,Pass Reception,true
401856768,2026,1,401856768696,157,159,4,8,33,70,254,70,59,14,69,Rush,Rush,true
401856768,2026,1,401856768700,158,160,4,7,57,70,254,70,59,14,64,Rush,Rush,true
401856768,2026,1,401856768704,159,161,4,7,20,70,254,70,59,14,63,Rush,Rush,true
401856768,2026,1,401856768708,160,162,4,6,37,70,254,70,59,14,62,Pass Incompletion,Pass Incompletion,true
401856768,2026,1,401856768711,161,163,4,6,29,70,254,70,59,14,62,Punt,Punt,true
401856768,2026,1,401856768715,162,164,4,6,15,254,254,70,59,14,87,Rush,Rush,true
401856768,2026,1,401856768719,163,165,4,5,45,254,254,70,59,14,86,Rush,Rush,true
401856768,2026,1,401856768723,164,166,4,4,57,254,254,70,59,14,84,Rush,Rush,true
401856768,2026,1,401856768727,165,167,4,4,5,254,254,70,59,14,77,Rush,Rush,true
401856768,2026,1,401856768731,166,168,4,3,13,254,254,70,59,14,57,Rush,Rush,true
401856768,2026,1,401856768735,167,169,4,2,21,254,254,70,59,14,32,Rush,Rush,true
401856768,2026,1,401856768739,168,170,4,1,52,254,254,70,59,14,34,Rush,Rush,true
401856768,2026,1,401856768741,169,169,4,2,0,254,254,70,59,14,32,Timeout,Timeout,true
401856768,2026,1,401856768744,170,171,4,1,4,254,254,70,59,14,34,Rushing Touchdown,Rushing Touchdown,true
401856768,2026,1,401856768751,171,173,4,1,4,70,254,70,66,14,65,Kickoff,Kickoff,true
401856768,2026,1,401856768754,172,174,4,0,55,70,254,70,66,14,75,Rush,Rush,true
401856768,2026,1,401856768758,173,175,4,0,34,70,254,70,66,14,68,Rush,Rush,true
401856663,2026,1,4018566633,1,1,1,15,0,142,142,2029,0,0,65,Kickoff,Kickoff,true
401856663,2026,1,40185666312,2,2,1,14,45,142,142,2029,0,0,70,Pass Reception,Pass Reception,true
401856663,2026,1,40185666317,3,3,1,14,23,142,142,2029,0,0,72,Pass Reception,Pass Reception,true
401856663,2026,1,40185666322,4,4,1,13,50,142,142,2029,0,0,68,Pass Reception,Pass Reception,true
401856663,2026,1,40185666327,5,5,1,13,24,142,142,2029,0,0,59,Pass Reception,Pass Reception,true
401856663,2026,1,40185666332,6,6,1,12,51,142,142,2029,0,0,55,Rush,Rush,true
401856663,2026,1,40185666338,7,7,1,12,7,142,142,2029,0,0,54,Pass Reception,Pass Reception,true
401856663,2026,1,40185666343,8,8,1,11,43,142,142,2029,0,0,46,Rush,Rush,true
401856663,2026,1,40185666347,9,9,1,11,4,142,142,2029,0,0,38,Pass Reception,Pass Reception,true
401856663,2026,1,40185666352,10,10,1,10,47,142,142,2029,0,0,25,Sack,Sack,true
401856663,2026,1,40185666356,11,11,1,10,19,142,142,2029,0,0,29,Rush,Rush,true
401856663,2026,1,40185666360,12,12,1,9,38,142,142,2029,0,0,25,Passing Touchdown,Passing Touchdown,true
401856663,2026,1,40185666368,13,14,1,9,38,2029,142,2029,7,0,65,Kickoff,Kickoff,true
401856663,2026,1,40185666371,14,15,1,9,32,2029,142,2029,7,0,75,Pass Incompletion,Pass Incompletion,true
401856663,2026,1,40185666374,15,16,1,9,27,2029,142,2029,7,0,75,Rush,Rush,true
401856663,2026,1,40185666378,16,17,1,8,41,2029,142,2029,7,0,77,Pass Incompletion,Pass Incompletion,true
401856663,2026,1,40185666381,17,18,1,8,26,2029,142,2029,7,0,77,Punt Return,Punt Return,true
401856663,2026,1,40185666390,18,19,1,8,16,142,142,2029,7,0,49,Pass Reception,Pass Reception,true
401856663,2026,1,40185666395,19,20,1,7,48,142,142,2029,7,0,40,Pass Incompletion,Pass Incompletion,true
401856663,2026,1,40185666398,20,21,1,7,41,142,142,2029,7,0,40,Rush,Rush,true
401856663,2026,1,401856663102,21,22,1,7,3,142,142,2029,7,0,40,Rush,Rush,true
401856663,2026,1,401856663106,22,23,1,6,28,142,142,2029,7,0,33,Rush,Rush,true
401856663,2026,1,401856663110,23,24,1,5,42,142,142,2029,7,0,35,Pass Reception,Pass Reception,true
401856663,2026,1,401856663115,24,25,1,5,21,142,142,2029,7,0,20,Rush,Rush,true
401856663,2026,1,401856663119,25,26,1,4,53,142,142,2029,7,0,18,Rush,Rush,true
401856663,2026,1,401856663123,26,27,1,4,16,142,142,2029,7,0,14,Passing Touchdown,Passing Touchdown,true
401856663,2026,1,401856663131,27,29,1,4,16,2029,142,2029,14,0,65,Kickoff,Kickoff,true
401856663,2026,1,401856663134,28,30,1,4,5,2029,142,2029,14,0,75,Rush,Rush,true
401856663,2026,1,401856663138,29,31,1,3,44,2029,142,2029,14,0,74,Rush,Rush,true
401856663,2026,1,401856663142,30,32,1,3,2,2029,142,2029,14,0,69,Pass Incompletion,Pass Incompletion,true
401856663,2026,1,401856663145,31,33,1,2,55,2029,142,2029,14,0,69,Punt,Punt,true
401856663,2026,1,401856663150,32,34,1,2,38,142,142,2029,14,0,57,Rush,Rush,true
401856663,2026,1,401856663155,33,35,1,2,7,142,142,2029,14,0,55,Rush,Rush,true
401856663,2026,1,401856663159,34,36,1,1,30,142,142,2029,14,0,43,Pass Incompletion,Pass Incompletion,true
401856663,2026,1,401856663162,35,37,1,1,20,142,142,2029,14,0,43,Rush,Rush,true
401856663,2026,1,401856663166,36,38,1,0,48,142,142,2029,14,0,45,Penalty,Penalty,true
401856663,2026,1,401856663169,37,39,1,0,14,142,142,2029,14,0,40,Pass Reception,Pass Reception,true
401856663,2026,1,401856663180,39,40,2,14,53,142,142,2029,14,0,16,Rush,Rush,true
401856663,2026,1,401856663187,40,41,2,14,17,142,142,2029,14,0,21,Pass Reception,Pass Reception,true
401856663,2026,1,401856663192,41,42,2,13,46,142,142,2029,14,0,12,Rush,Rush,true
401856663,2026,1,401856663196,42,43,2,13,20,142,142,2029,14,0,1,Rush,Rush,true
401856663,2026,1,401856663200,43,44,2,12,56,142,142,2029,14,0,1,Rushing Touchdown,Rushing Touchdown,true
401856663,2026,1,401856663207,44,46,2,12,56,2029,142,2029,21,0,65,Kickoff,Kickoff,true
401856663,2026,1,401856663210,45,47,2,12,51,2029,142,2029,12,0,75,Pass Incompletion,Pass Incompletion,true
401856663,2026,1,401856663213,46,48,2,12,43,2029,142,2029,12,0,75,Rush,Rush,true
401856663,2026,1,401856663217,47,49,2,11,55,2029,142,2029,12,0,73,Pass Reception,Pass Reception,true
401856663,2026,1,401856663222,48,50,2,11,21,2029,142,2029,12,0,63,Pass Reception,Pass Reception,true
401856663,2026,1,401856663227,49,51,2,10,51,2029,142,2029,12,0,62,Pass Reception,Pass Reception,true
401856663,2026,1,401856663232,50,52,2,10,16,2029,142,2029,12,0,56,Pass Incompletion,Pass Incompletion,true
401856663,2026,1,401856663234,51,51,2,10,20,2029,142,2029,12,0,62,Timeout,Timeout,true
401856663,2026,1,401856663236,52,53,2,10,6,2029,142,2029,12,0,56,Punt,Punt,true
401856663,2026,1,401856663240,53,54,2,9,59,142,142,2029,12,0,80,Rush,Rush,true
401856663,2026,1,401856663244,54,55,2,9,24,142,142,2029,12,0,76,Pass Reception,Pass Reception,true
401856663,2026,1,401856663249,55,56,2,8,55,142,142,2029,12,0,67,Rush,Rush,true
401856663,2026,1,401856663253,56,57,2,8,20,142,142,2029,12,0,57,Pass Reception,Pass Reception,true
401856663,2026,1,401856663261,57,58,2,7,54,142,142,2029,12,0,37,Fumble Recovery (Opponent),Fumble Recovery (Opponent),true
401856663,2026,1,401856663270,58,59,2,7,48,2029,142,2029,12,0,59,Rush,Rush,true
401856663,2026,1,401856663274,59,60,2,6,50,2029,142,2029,12,0,61,Rush,Rush,true
401856663,2026,1,401856663285,60,62,2,5,59,2029,142,2029,12,0,55,Pass Incompletion,Pass Incompletion,true
401856663,2026,1,401856663425,61,63,2,5,52,2029,142,2029,12,0,55,Safety,Safety,true
401856663,2026,1,401856663294,62,65,2,5,52,142,142,2029,23,0,80,Kickoff,Kickoff,true
401856663,2026,1,401856663300,63,66,2,5,44,142,142,2029,4,0,35,Passing Touchdown,Passing Touchdown,true
401856663,2026,1,401856663308,64,68,2,5,44,2029,142,2029,30,0,65,Kickoff,Kickoff,true
401856663,2026,1,401856663311,65,69,2,5,38,2029,142,2029,30,0,75,Rush,Rush,true
401856663,2026,1,401856663315,66,70,2,5,7,2029,142,2029,30,0,72,Rush,Rush,true
401856663,2026,1,401856663319,67,71,2,4,42,2029,142,2029,30,0,70,Pass Incompletion,Pass Incompletion,true
401856663,2026,1,401856663322,68,72,2,4,30,2029,142,2029,30,0,70,Punt Return,Punt Return,true
401856663,2026,1,401856663328,69,73,2,4,23,142,142,2029,30,0,57,Rush,Rush,true
401856663,2026,1,401856663332,70,74,2,4,1,142,142,2029,30,0,47,Passing Touchdown,Passing Touchdown,true
401856663,2026,1,401856663340,71,76,2,4,1,2029,142,2029,37,0,65,Kickoff,Kickoff,true
401856663,2026,1,401856663343,72,77,2,3,55,2029,142,2029,37,0,75,Rush,Rush,true
401856663,2026,1,401856663347,73,78,2,3,30,2029,142,2029,37,0,75,Rush,Rush,true
401856663,2026,1,401856663349,74,78,2,3,38,2029,142,2029,37,0,75,Timeout,Timeout,true
401856663,2026,1,401856663352,75,79,2,1,56,2029,142,2029,37,0,75,Fumble Recovery (Own),Fumble Recovery (Own),true
401856663,2026,1,401856663359,76,80,2,1,56,2029,142,2029,37,0,60,Pass Incompletion,Pass Incompletion,true
401856663,2026,1,401856663362,77,81,2,1,44,2029,142,2029,37,0,60,Rush,Rush,true
401856663,2026,1,401856663364,78,81,2,1,56,2029,142,2029,37,0,60,Timeout,Timeout,true
401856663,2026,1,401856663367,79,82,2,1,41,2029,142,2029,37,0,56,Pass Incompletion,Pass Incompletion,true
401856663,2026,1,401856663369,80,82,2,1,44,142,142,2029,37,0,44,Timeout,Timeout,true
401856663,2026,1,401856663371,81,83,2,1,34,2029,142,2029,37,0,56,Punt,Punt,true
401856663,2026,1,401856663375,82,84,2,1,28,142,142,2029,37,0,80,Rush,Rush,true
401856663,2026,1,401856663379,83,85,2,1,22,142,142,2029,37,0,71,Rush,Rush,true
401856663,2026,1,401856663383,84,86,2,0,58,142,142,2029,37,0,68,Pass Reception,Pass Reception,true
401856663,2026,1,401856663388,85,87,2,0,50,142,142,2029,37,0,63,Rush,Rush,true
401856663,2026,1,401856663393,86,88,2,0,31,142,142,2029,37,0,43,Pass Reception,Pass Reception,true
401856663,2026,1,401856663398,87,89,2,0,19,142,142,2029,37,0,33,Pass Reception,Pass Reception,true
401856663,2026,1,401856663403,88,90,2,0,8,142,142,2029,37,0,18,Rush,Rush,true
401856663,2026,1,401856663405,89,90,2,0,19,142,142,2029,37,0,18,Timeout,Timeout,true
401856663,2026,1,401856663408,90,91,2,0,4,142,142,2029,37,0,14,Pass Incompletion,Pass Incompletion,true
401856663,2026,1,401856663410,91,91,2,0,9,142,142,2029,37,0,14,Timeout,Timeout,true
401856663,2026,1,401856663412,92,91,2,0,0,142,142,2029,37,0,15,Field Goal Good,Field Goal Good,true
401856663,2026,1,401856663436,94,92,3,15,0,2029,142,2029,40,0,65,Kickoff,Kickoff,true
401856663,2026,1,401856663439,95,93,3,14,53,2029,142,2029,40,0,75,Rush,Rush,true
401856663,2026,1,401856663443,96,94,3,14,27,2029,142,2029,40,0,62,Pass Reception,Pass Reception,true
401856663,2026,1,401856663448,97,95,3,14,13,2029,142,2029,40,0,50,Pass Incompletion,Pass Incompletion,true
401856663,2026,1,401856663451,98,96,3,13,53,2029,142,2029,40,0,50,Pass Reception,Pass Reception,true
401856663,2026,1,401856663456,99,97,3,13,22,2029,142,2029,40,0,41,Rush,Rush,true
401856663,2026,1,401856663460,100,98,3,12,48,2029,142,2029,40,0,38,Penalty,Penalty,true
401856663,2026,1,401856663463,101,99,3,12,22,2029,142,2029,40,0,43,Penalty,Penalty,true
401856663,2026,1,401856663468,102,100,3,11,42,2029,142,2029,40,0,53,Pass Reception,Pass Reception,true
401856663,2026,1,401856663473,103,101,3,11,13,2029,142,2029,40,0,41,Pass Incompletion,Pass Incompletion,true
401856663,2026,1,401856663476,104,102,3,11,5,2029,142,2029,40,0,41,Sack,Sack,true
401856663,2026,1,401856663480,105,103,3,10,24,2029,142,2029,40,0,46,Punt,Punt,true
401856663,2026,1,401856663484,106,104,3,10,16,142,142,2029,40,0,89,Rush,Rush,true
401856663,2026,1,401856663488,107,105,3,9,44,142,142,2029,40,0,78,Rush,Rush,true
401856663,2026,1,401856663492,108,106,3,9,15,142,142,2029,40,0,72,Rush,Rush,true
401856663,2026,1,401856663496,109,107,3,8,34,142,142,2029,40,0,67,Rush,Rush,true
401856663,2026,1,401856663500,110,108,3,8,6,142,142,2029,40,0,56,Rush,Rush,true
401856663,2026,1,401856663504,111,109,3,7,25,142,142,2029,40,0,53,Pass Reception,Pass Reception,true
401856663,2026,1,401856663509,112,110,3,7,0,142,142,2029,40,0,35,Penalty,Penalty,true
401856663,2026,1,401856663515,113,111,3,6,30,142,142,2029,40,0,45,Rush,Rush,true
401856663,2026,1,401856663520,114,112,3,6,6,142,142,2029,40,0,47,Pass Incompletion,Pass Incompletion,true
401856663,2026,1,401856663523,115,113,3,6,1,142,142,2029,40,0,47,Pass Incompletion,Pass Incompletion,true
401856663,2026,1,401856663526,116,114,3,5,48,142,142,2029,40,0,47,Penalty,Penalty,true
401856663,2026,1,401856663530,117,115,3,5,40,142,142,2029,40,0,52,Punt,Punt,true
401856663,2026,1,401856663534,118,116,3,5,32,2029,142,2029,40,0,80,Rush,Rush,true
401856663,2026,1,401856663538,119,117,3,5,1,2029,142,2029,40,0,68,Rush,Rush,true
401856663,2026,1,401856663542,120,118,3,4,23,2029,142,2029,40,0,61,Pass Incompletion,Pass Incompletion,true
401856663,2026,1,401856663545,121,119,3,4,18,2029,142,2029,40,0,61,Rush,Rush,true
401856663,2026,1,401856663549,122,120,3,3,37,2029,142,2029,40,0,60,Penalty,Penalty,true
401856663,2026,1,401856663554,123,121,3,3,31,2029,142,2029,40,0,56,Rush,Rush,true
401856663,2026,1,401856663558,124,122,3,2,31,2029,142,2029,40,0,50,Pass Reception,Pass Reception,true
401856663,2026,1,401856663563,125,123,3,2,31,2029,142,2029,40,0,27,Rushing Touchdown,Rushing Touchdown,true
401856663,2026,1,401856663570,126,125,3,2,31,142,142,2029,40,7,65,Kickoff,Kickoff,true
401856663,2026,1,401856663574,127,126,3,2,23,142,142,2029,40,7,65,Rush,Rush,true
401856663,2026,1,401856663578,128,127,3,1,52,142,142,2029,40,7,64,Pass Reception,Pass Reception,true
401856663,2026,1,401856663584,129,128,3,1,22,142,142,2029,40,7,65,Pass Reception,Pass Reception,true
401856663,2026,1,401856663589,130,129,3,1,3,142,142,2029,40,7,56,Rush,Rush,true
401856663,2026,1,401856663593,131,130,3,0,35,142,142,2029,40,7,54,Rush,Rush,true
401856663,2026,1,401856663597,132,131,3,0,35,142,142,2029,40,7,49,Rush,Rush,true
401856663,2026,1,401856663607,134,132,4,15,0,142,142,2029,40,7,44,Penalty,Penalty,true
401856663,2026,1,401856663612,135,133,4,14,52,142,142,2029,40,7,49,Rush,Rush,true
401856663,2026,1,401856663616,136,134,4,14,5,142,142,2029,40,7,44,Pass Reception,Pass Reception,true
401856663,2026,1,401856663621,137,135,4,13,40,142,142,2029,40,7,42,Pass Incompletion,Pass Incompletion,true
401856663,2026,1,401856663625,138,136,4,13,29,142,142,2029,40,7,42,Punt,Punt,true
401856663,2026,1,401856663630,139,137,4,13,23,2029,142,2029,40,7,93,Rush,Rush,true
401856663,2026,1,401856663634,140,138,4,12,58,2029,142,2029,40,7,89,Pass Incompletion,Pass Incompletion,true
401856663,2026,1,401856663637,141,139,4,12,50,2029,142,2029,40,7,89,Rush,Rush,true
401856663,2026,1,401856663641,142,140,4,12,6,2029,142,2029,40,7,89,Punt,Punt,true
401856663,2026,1,401856663645,143,141,4,11,51,142,142,2029,40,7,44,Pass Reception,Pass Reception,true
401856663,2026,1,401856663650,144,142,4,11,25,142,142,2029,40,7,15,Rush,Rush,true
401856663,2026,1,401856663654,145,143,4,10,52,142,142,2029,40,7,11,Penalty,Penalty,true
401856663,2026,1,401856663659,146,144,4,10,15,142,142,2029,40,7,1,Rush,Rush,true
401856663,2026,1,401856663665,147,145,4,10,0,142,142,2029,40,7,5,Rushing Touchdown,Rushing Touchdown,true
401856663,2026,1,401856663672,148,147,4,10,0,2029,142,2029,47,7,65,Kickoff,Kickoff,true
401856663,2026,1,401856663675,149,148,4,9,53,2029,142,2029,47,7,75,Rush,Rush,true
401856663,2026,1,401856663679,150,149,4,9,11,2029,142,2029,47,7,76,Rush,Rush,true
401856663,2026,1,401856663683,151,150,4,8,55,2029,142,2029,47,7,49,Rush,Rush,true
401856663,2026,1,401856663687,152,151,4,8,6,2029,142,2029,47,7,50,Rush,Rush,true
401856663,2026,1,401856663691,153,152,4,7,18,2029,142,2029,47,7,32,Pass Reception,Pass Reception,true
401856663,2026,1,401856663693,154,151,4,7,33,2029,142,2029,47,7,50,Timeout,Timeout,true
401856663,2026,1,401856663697,155,153,4,6,44,2029,142,2029,47,7,19,Rush,Rush,true
401856663,2026,1,401856663701,156,154,4,6,13,2029,142,2029,47,7,16,Passing Touchdown,Passing Touchdown,true
401856663,2026,1,401856663709,157,156,4,6,12,142,142,2029,47,14,65,Kickoff,Kickoff,true
401856663,2026,1,401856663713,158,157,4,5,54,142,142,2029,47,14,50,Rush,Rush,true
401856663,2026,1,401856663717,159,158,4,5,16,142,142,2029,47,14,46,Pass Reception,Pass Reception,true
401856663,2026,1,401856663722,160,159,4,5,3,142,142,2029,47,14,28,Rush,Rush,true
401856663,2026,1,401856663726,161,160,4,4,14,142,142,2029,47,14,26,Rush,Rush,true
401856663,2026,1,401856663730,162,161,4,3,55,142,142,2029,47,14,9,Pass Incompletion,Pass Incompletion,true
401856663,2026,1,401856663733,163,162,4,3,49,142,142,2029,47,14,9,Rushing Touchdown,Rushing Touchdown,true
401856663,2026,1,401856663740,164,164,4,3,49,2029,142,2029,54,14,65,Kickoff,Kickoff,true
401856663,2026,1,401856663743,165,165,4,3,37,2029,142,2029,54,14,75,Rush,Rush,true
401856663,2026,1,401856663747,166,166,4,2,57,2029,142,2029,54,14,74,Rush,Rush,true
401856663,2026,1,401856663751,167,167,4,2,25,2029,142,2029,54,14,73,Penalty,Penalty,true
401856663,2026,1,401856663754,168,168,4,1,55,2029,142,2029,54,14,78,Pass Reception,Pass Reception,true
401856663,2026,1,401856663759,169,169,4,1,48,2029,142,2029,54,14,86,Punt,Punt,true
401856663,2026,1,401856663761,170,168,4,1,55,2029,142,2029,54,14,78,Timeout,Timeout,true
401856663,2026,1,401856663764,171,170,4,1,40,142,142,2029,54,14,54,Rush,Rush,true
401856663,2026,1,401856663768,172,171,4,1,13,142,142,2029,54,14,48,Rush,Rush,true
401856663,2026,1,401856663772,173,172,4,0,34,142,142,2029,54,14,48,Rush,Rush,true
401858423,2026,1,4018584233,1,1,1,15,0,164,164,113,0,0,65,Kickoff,Kickoff,true
401858423,2026,1,40185842312,2,2,1,14,38,164,164,113,0,0,75,Pass Reception,Pass Reception,true
